token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size,exchange_type
79262,NIFTY24APR2521650CE,NIFTY,24APR2025,21650.0,75,OPTIDX,NFO,5.0,2
68402,NIFTY06MAR2521650PE,NIFTY,06MAR2025,21650.0,75,OPTIDX,NFO,5.0,2
46893,NIFTY27MAR2521650PE,NIFTY,27MAR2025,21650.0,75,OPTIDX,NFO,5.0,2
54565,NIFTY03APR2521650PE,NIFTY,03APR2025,21650.0,75,OPTIDX,NFO,5.0,2
50132,NIFTY20MAR2521650PE,NIFTY,20MAR2025,21650.0,75,OPTIDX,NFO,5.0,2
54564,NIFTY03APR2521650CE,NIFTY,03APR2025,21650.0,75,OPTIDX,NFO,5.0,2
68404,NIFTY06MAR2521700PE,NIFTY,06MAR2025,21700.0,75,OPTIDX,NFO,5.0,2
54567,NIFTY03APR2521700PE,NIFTY,03APR2025,21700.0,75,OPTIDX,NFO,5.0,2
50133,NIFTY20MAR2521700CE,NIFTY,20MAR2025,21700.0,75,OPTIDX,NFO,5.0,2
50134,NIFTY20MAR2521700PE,NIFTY,20MAR2025,21700.0,75,OPTIDX,NFO,5.0,2
46900,NIFTY27MAR2521700CE,NIFTY,27MAR2025,21700.0,75,OPTIDX,NFO,5.0,2
79265,NIFTY24APR2521700PE,NIFTY,24APR2025,21700.0,75,OPTIDX,NFO,5.0,2
68403,NIFTY06MAR2521700CE,NIFTY,06MAR2025,21700.0,75,OPTIDX,NFO,5.0,2
79264,NIFTY24APR2521700CE,NIFTY,24APR2025,21700.0,75,OPTIDX,NFO,5.0,2
45426,NIFTY13MAR2521700CE,NIFTY,13MAR2025,21700.0,75,OPTIDX,NFO,5.0,2
45427,NIFTY13MAR2521700PE,NIFTY,13MAR2025,21700.0,75,OPTIDX,NFO,5.0,2
61467,NIFTY29MAY2521700CE,NIFTY,29MAY2025,21700.0,75,OPTIDX,NFO,5.0,2
54566,NIFTY03APR2521700CE,NIFTY,03APR2025,21700.0,75,OPTIDX,NFO,5.0,2
46901,NIFTY27MAR2521700PE,NIFTY,27MAR2025,21700.0,75,OPTIDX,NFO,5.0,2
61468,NIFTY29MAY2521700PE,NIFTY,29MAY2025,21700.0,75,OPTIDX,NFO,5.0,2
50136,NIFTY20MAR2521750PE,NIFTY,20MAR2025,21750.0,75,OPTIDX,NFO,5.0,2
54569,NIFTY03APR2521750PE,NIFTY,03APR2025,21750.0,75,OPTIDX,NFO,5.0,2
50135,NIFTY20MAR2521750CE,NIFTY,20MAR2025,21750.0,75,OPTIDX,NFO,5.0,2
79267,NIFTY24APR2521750PE,NIFTY,24APR2025,21750.0,75,OPTIDX,NFO,5.0,2
61469,NIFTY29MAY2521750CE,NIFTY,29MAY2025,21750.0,75,OPTIDX,NFO,5.0,2
54568,NIFTY03APR2521750CE,NIFTY,03APR2025,21750.0,75,OPTIDX,NFO,5.0,2
46908,NIFTY27MAR2521750CE,NIFTY,27MAR2025,21750.0,75,OPTIDX,NFO,5.0,2
68405,NIFTY06MAR2521750CE,NIFTY,06MAR2025,21750.0,75,OPTIDX,NFO,5.0,2
45428,NIFTY13MAR2521750CE,NIFTY,13MAR2025,21750.0,75,OPTIDX,NFO,5.0,2
45429,NIFTY13MAR2521750PE,NIFTY,13MAR2025,21750.0,75,OPTIDX,NFO,5.0,2
46909,NIFTY27MAR2521750PE,NIFTY,27MAR2025,21750.0,75,OPTIDX,NFO,5.0,2
68406,NIFTY06MAR2521750PE,NIFTY,06MAR2025,21750.0,75,OPTIDX,NFO,5.0,2
61470,NIFTY29MAY2521750PE,NIFTY,29MAY2025,21750.0,75,OPTIDX,NFO,5.0,2
79266,NIFTY24APR2521750CE,NIFTY,24APR2025,21750.0,75,OPTIDX,NFO,5.0,2
50137,NIFTY20MAR2521800CE,NIFTY,20MAR2025,21800.0,75,OPTIDX,NFO,5.0,2
46920,NIFTY27MAR2521800PE,NIFTY,27MAR2025,21800.0,75,OPTIDX,NFO,5.0,2
45431,NIFTY13MAR2521800PE,NIFTY,13MAR2025,21800.0,75,OPTIDX,NFO,5.0,2
50138,NIFTY20MAR2521800PE,NIFTY,20MAR2025,21800.0,75,OPTIDX,NFO,5.0,2
54571,NIFTY03APR2521800PE,NIFTY,03APR2025,21800.0,75,OPTIDX,NFO,5.0,2
61472,NIFTY29MAY2521800PE,NIFTY,29MAY2025,21800.0,75,OPTIDX,NFO,5.0,2
61471,NIFTY29MAY2521800CE,NIFTY,29MAY2025,21800.0,75,OPTIDX,NFO,5.0,2
45430,NIFTY13MAR2521800CE,NIFTY,13MAR2025,21800.0,75,OPTIDX,NFO,5.0,2
79269,NIFTY24APR2521800PE,NIFTY,24APR2025,21800.0,75,OPTIDX,NFO,5.0,2
68408,NIFTY06MAR2521800PE,NIFTY,06MAR2025,21800.0,75,OPTIDX,NFO,5.0,2
68407,NIFTY06MAR2521800CE,NIFTY,06MAR2025,21800.0,75,OPTIDX,NFO,5.0,2
79268,NIFTY24APR2521800CE,NIFTY,24APR2025,21800.0,75,OPTIDX,NFO,5.0,2
46918,NIFTY27MAR2521800CE,NIFTY,27MAR2025,21800.0,75,OPTIDX,NFO,5.0,2
54570,NIFTY03APR2521800CE,NIFTY,03APR2025,21800.0,75,OPTIDX,NFO,5.0,2
54573,NIFTY03APR2521850PE,NIFTY,03APR2025,21850.0,75,OPTIDX,NFO,5.0,2
61473,NIFTY29MAY2521850CE,NIFTY,29MAY2025,21850.0,75,OPTIDX,NFO,5.0,2
54572,NIFTY03APR2521850CE,NIFTY,03APR2025,21850.0,75,OPTIDX,NFO,5.0,2
50140,NIFTY20MAR2521850PE,NIFTY,20MAR2025,21850.0,75,OPTIDX,NFO,5.0,2
68411,NIFTY06MAR2521850CE,NIFTY,06MAR2025,21850.0,75,OPTIDX,NFO,5.0,2
45433,NIFTY13MAR2521850CE,NIFTY,13MAR2025,21850.0,75,OPTIDX,NFO,5.0,2
46927,NIFTY27MAR2521850PE,NIFTY,27MAR2025,21850.0,75,OPTIDX,NFO,5.0,2
79271,NIFTY24APR2521850PE,NIFTY,24APR2025,21850.0,75,OPTIDX,NFO,5.0,2
79270,NIFTY24APR2521850CE,NIFTY,24APR2025,21850.0,75,OPTIDX,NFO,5.0,2
50139,NIFTY20MAR2521850CE,NIFTY,20MAR2025,21850.0,75,OPTIDX,NFO,5.0,2
45434,NIFTY13MAR2521850PE,NIFTY,13MAR2025,21850.0,75,OPTIDX,NFO,5.0,2
46926,NIFTY27MAR2521850CE,NIFTY,27MAR2025,21850.0,75,OPTIDX,NFO,5.0,2
68412,NIFTY06MAR2521850PE,NIFTY,06MAR2025,21850.0,75,OPTIDX,NFO,5.0,2
61474,NIFTY29MAY2521850PE,NIFTY,29MAY2025,21850.0,75,OPTIDX,NFO,5.0,2
61475,NIFTY29MAY2521900CE,NIFTY,29MAY2025,21900.0,75,OPTIDX,NFO,5.0,2
68414,NIFTY06MAR2521900PE,NIFTY,06MAR2025,21900.0,75,OPTIDX,NFO,5.0,2
45436,NIFTY13MAR2521900PE,NIFTY,13MAR2025,21900.0,75,OPTIDX,NFO,5.0,2
79272,NIFTY24APR2521900CE,NIFTY,24APR2025,21900.0,75,OPTIDX,NFO,5.0,2
61482,NIFTY29MAY2521900PE,NIFTY,29MAY2025,21900.0,75,OPTIDX,NFO,5.0,2
50144,NIFTY20MAR2521900PE,NIFTY,20MAR2025,21900.0,75,OPTIDX,NFO,5.0,2
79273,NIFTY24APR2521900PE,NIFTY,24APR2025,21900.0,75,OPTIDX,NFO,5.0,2
50143,NIFTY20MAR2521900CE,NIFTY,20MAR2025,21900.0,75,OPTIDX,NFO,5.0,2
46928,NIFTY27MAR2521900CE,NIFTY,27MAR2025,21900.0,75,OPTIDX,NFO,5.0,2
45435,NIFTY13MAR2521900CE,NIFTY,13MAR2025,21900.0,75,OPTIDX,NFO,5.0,2
46929,NIFTY27MAR2521900PE,NIFTY,27MAR2025,21900.0,75,OPTIDX,NFO,5.0,2
54574,NIFTY03APR2521900CE,NIFTY,03APR2025,21900.0,75,OPTIDX,NFO,5.0,2
54575,NIFTY03APR2521900PE,NIFTY,03APR2025,21900.0,75,OPTIDX,NFO,5.0,2
68413,NIFTY06MAR2521900CE,NIFTY,06MAR2025,21900.0,75,OPTIDX,NFO,5.0,2
68415,NIFTY06MAR2521950CE,NIFTY,06MAR2025,21950.0,75,OPTIDX,NFO,5.0,2
54576,NIFTY03APR2521950CE,NIFTY,03APR2025,21950.0,75,OPTIDX,NFO,5.0,2
79279,NIFTY24APR2521950CE,NIFTY,24APR2025,21950.0,75,OPTIDX,NFO,5.0,2
79282,NIFTY24APR2521950PE,NIFTY,24APR2025,21950.0,75,OPTIDX,NFO,5.0,2
61484,NIFTY29MAY2521950PE,NIFTY,29MAY2025,21950.0,75,OPTIDX,NFO,5.0,2
61483,NIFTY29MAY2521950CE,NIFTY,29MAY2025,21950.0,75,OPTIDX,NFO,5.0,2
45439,NIFTY13MAR2521950PE,NIFTY,13MAR2025,21950.0,75,OPTIDX,NFO,5.0,2
46942,NIFTY27MAR2521950CE,NIFTY,27MAR2025,21950.0,75,OPTIDX,NFO,5.0,2
54577,NIFTY03APR2521950PE,NIFTY,03APR2025,21950.0,75,OPTIDX,NFO,5.0,2
50145,NIFTY20MAR2521950CE,NIFTY,20MAR2025,21950.0,75,OPTIDX,NFO,5.0,2
50146,NIFTY20MAR2521950PE,NIFTY,20MAR2025,21950.0,75,OPTIDX,NFO,5.0,2
46943,NIFTY27MAR2521950PE,NIFTY,27MAR2025,21950.0,75,OPTIDX,NFO,5.0,2
68416,NIFTY06MAR2521950PE,NIFTY,06MAR2025,21950.0,75,OPTIDX,NFO,5.0,2
45438,NIFTY13MAR2521950CE,NIFTY,13MAR2025,21950.0,75,OPTIDX,NFO,5.0,2
64563,NIFTY27MAR2522000PE,NIFTY,27MAR2025,22000.0,75,OPTIDX,NFO,5.0,2
54579,NIFTY03APR2522000PE,NIFTY,03APR2025,22000.0,75,OPTIDX,NFO,5.0,2
71556,NIFTY24JUN2722000CE,NIFTY,24JUN2027,22000.0,75,OPTIDX,NFO,5.0,2
58618,NIFTY26JUN2522000CE,NIFTY,26JUN2025,22000.0,75,OPTIDX,NFO,5.0,2
58619,NIFTY26JUN2522000PE,NIFTY,26JUN2025,22000.0,75,OPTIDX,NFO,5.0,2
58626,NIFTY25JUN2622000CE,NIFTY,25JUN2026,22000.0,75,OPTIDX,NFO,5.0,2
79283,NIFTY24APR2522000CE,NIFTY,24APR2025,22000.0,75,OPTIDX,NFO,5.0,2
58648,NIFTY31DEC2622000CE,NIFTY,31DEC2026,22000.0,75,OPTIDX,NFO,5.0,2
58649,NIFTY31DEC2622000PE,NIFTY,31DEC2026,22000.0,75,OPTIDX,NFO,5.0,2
53616,NIFTY30DEC2722000CE,NIFTY,30DEC2027,22000.0,75,OPTIDX,NFO,5.0,2
50150,NIFTY20MAR2522000PE,NIFTY,20MAR2025,22000.0,75,OPTIDX,NFO,5.0,2
79286,NIFTY24APR2522000PE,NIFTY,24APR2025,22000.0,75,OPTIDX,NFO,5.0,2
45440,NIFTY13MAR2522000CE,NIFTY,13MAR2025,22000.0,75,OPTIDX,NFO,5.0,2
86148,NIFTY29JUN2822000PE,NIFTY,29JUN2028,22000.0,75,OPTIDX,NFO,5.0,2
53617,NIFTY30DEC2722000PE,NIFTY,30DEC2027,22000.0,75,OPTIDX,NFO,5.0,2
64689,NIFTY25SEP2522000PE,NIFTY,25SEP2025,22000.0,75,OPTIDX,NFO,5.0,2
67779,NIFTY28DEC2822000PE,NIFTY,28DEC2028,22000.0,75,OPTIDX,NFO,5.0,2
61486,NIFTY29MAY2522000PE,NIFTY,29MAY2025,22000.0,75,OPTIDX,NFO,5.0,2
45441,NIFTY13MAR2522000PE,NIFTY,13MAR2025,22000.0,75,OPTIDX,NFO,5.0,2
64688,NIFTY25SEP2522000CE,NIFTY,25SEP2025,22000.0,75,OPTIDX,NFO,5.0,2
54578,NIFTY03APR2522000CE,NIFTY,03APR2025,22000.0,75,OPTIDX,NFO,5.0,2
58622,NIFTY24DEC2522000CE,NIFTY,24DEC2025,22000.0,75,OPTIDX,NFO,5.0,2
71557,NIFTY24JUN2722000PE,NIFTY,24JUN2027,22000.0,75,OPTIDX,NFO,5.0,2
58623,NIFTY24DEC2522000PE,NIFTY,24DEC2025,22000.0,75,OPTIDX,NFO,5.0,2
67778,NIFTY28DEC2822000CE,NIFTY,28DEC2028,22000.0,75,OPTIDX,NFO,5.0,2
89627,NIFTY28JUN2922000PE,NIFTY,28JUN2029,22000.0,75,OPTIDX,NFO,5.0,2
61745,NIFTY27DEC2922000PE,NIFTY,27DEC2029,22000.0,75,OPTIDX,NFO,5.0,2
64562,NIFTY27MAR2522000CE,NIFTY,27MAR2025,22000.0,75,OPTIDX,NFO,5.0,2
86147,NIFTY29JUN2822000CE,NIFTY,29JUN2028,22000.0,75,OPTIDX,NFO,5.0,2
58627,NIFTY25JUN2622000PE,NIFTY,25JUN2026,22000.0,75,OPTIDX,NFO,5.0,2
61744,NIFTY27DEC2922000CE,NIFTY,27DEC2029,22000.0,75,OPTIDX,NFO,5.0,2
61485,NIFTY29MAY2522000CE,NIFTY,29MAY2025,22000.0,75,OPTIDX,NFO,5.0,2
89626,NIFTY28JUN2922000CE,NIFTY,28JUN2029,22000.0,75,OPTIDX,NFO,5.0,2
50149,NIFTY20MAR2522000CE,NIFTY,20MAR2025,22000.0,75,OPTIDX,NFO,5.0,2
68418,NIFTY06MAR2522000PE,NIFTY,06MAR2025,22000.0,75,OPTIDX,NFO,5.0,2
68417,NIFTY06MAR2522000CE,NIFTY,06MAR2025,22000.0,75,OPTIDX,NFO,5.0,2
54581,NIFTY03APR2522050PE,NIFTY,03APR2025,22050.0,75,OPTIDX,NFO,5.0,2
61488,NIFTY29MAY2522050PE,NIFTY,29MAY2025,22050.0,75,OPTIDX,NFO,5.0,2
68419,NIFTY06MAR2522050CE,NIFTY,06MAR2025,22050.0,75,OPTIDX,NFO,5.0,2
45443,NIFTY13MAR2522050PE,NIFTY,13MAR2025,22050.0,75,OPTIDX,NFO,5.0,2
79287,NIFTY24APR2522050CE,NIFTY,24APR2025,22050.0,75,OPTIDX,NFO,5.0,2
45442,NIFTY13MAR2522050CE,NIFTY,13MAR2025,22050.0,75,OPTIDX,NFO,5.0,2
61487,NIFTY29MAY2522050CE,NIFTY,29MAY2025,22050.0,75,OPTIDX,NFO,5.0,2
68420,NIFTY06MAR2522050PE,NIFTY,06MAR2025,22050.0,75,OPTIDX,NFO,5.0,2
54580,NIFTY03APR2522050CE,NIFTY,03APR2025,22050.0,75,OPTIDX,NFO,5.0,2
50153,NIFTY20MAR2522050CE,NIFTY,20MAR2025,22050.0,75,OPTIDX,NFO,5.0,2
46951,NIFTY27MAR2522050CE,NIFTY,27MAR2025,22050.0,75,OPTIDX,NFO,5.0,2
46953,NIFTY27MAR2522050PE,NIFTY,27MAR2025,22050.0,75,OPTIDX,NFO,5.0,2
79290,NIFTY24APR2522050PE,NIFTY,24APR2025,22050.0,75,OPTIDX,NFO,5.0,2
50154,NIFTY20MAR2522050PE,NIFTY,20MAR2025,22050.0,75,OPTIDX,NFO,5.0,2
79291,NIFTY24APR2522100CE,NIFTY,24APR2025,22100.0,75,OPTIDX,NFO,5.0,2
46958,NIFTY27MAR2522100CE,NIFTY,27MAR2025,22100.0,75,OPTIDX,NFO,5.0,2
50156,NIFTY20MAR2522100PE,NIFTY,20MAR2025,22100.0,75,OPTIDX,NFO,5.0,2
45444,NIFTY13MAR2522100CE,NIFTY,13MAR2025,22100.0,75,OPTIDX,NFO,5.0,2
46959,NIFTY27MAR2522100PE,NIFTY,27MAR2025,22100.0,75,OPTIDX,NFO,5.0,2
54583,NIFTY03APR2522100PE,NIFTY,03APR2025,22100.0,75,OPTIDX,NFO,5.0,2
61489,NIFTY29MAY2522100CE,NIFTY,29MAY2025,22100.0,75,OPTIDX,NFO,5.0,2
54582,NIFTY03APR2522100CE,NIFTY,03APR2025,22100.0,75,OPTIDX,NFO,5.0,2
50155,NIFTY20MAR2522100CE,NIFTY,20MAR2025,22100.0,75,OPTIDX,NFO,5.0,2
61490,NIFTY29MAY2522100PE,NIFTY,29MAY2025,22100.0,75,OPTIDX,NFO,5.0,2
79294,NIFTY24APR2522100PE,NIFTY,24APR2025,22100.0,75,OPTIDX,NFO,5.0,2
68421,NIFTY06MAR2522100CE,NIFTY,06MAR2025,22100.0,75,OPTIDX,NFO,5.0,2
45445,NIFTY13MAR2522100PE,NIFTY,13MAR2025,22100.0,75,OPTIDX,NFO,5.0,2
68422,NIFTY06MAR2522100PE,NIFTY,06MAR2025,22100.0,75,OPTIDX,NFO,5.0,2
61492,NIFTY29MAY2522150PE,NIFTY,29MAY2025,22150.0,75,OPTIDX,NFO,5.0,2
54585,NIFTY03APR2522150PE,NIFTY,03APR2025,22150.0,75,OPTIDX,NFO,5.0,2
50159,NIFTY20MAR2522150PE,NIFTY,20MAR2025,22150.0,75,OPTIDX,NFO,5.0,2
68424,NIFTY06MAR2522150PE,NIFTY,06MAR2025,22150.0,75,OPTIDX,NFO,5.0,2
50157,NIFTY20MAR2522150CE,NIFTY,20MAR2025,22150.0,75,OPTIDX,NFO,5.0,2
46974,NIFTY27MAR2522150CE,NIFTY,27MAR2025,22150.0,75,OPTIDX,NFO,5.0,2
79295,NIFTY24APR2522150CE,NIFTY,24APR2025,22150.0,75,OPTIDX,NFO,5.0,2
46975,NIFTY27MAR2522150PE,NIFTY,27MAR2025,22150.0,75,OPTIDX,NFO,5.0,2
79298,NIFTY24APR2522150PE,NIFTY,24APR2025,22150.0,75,OPTIDX,NFO,5.0,2
54584,NIFTY03APR2522150CE,NIFTY,03APR2025,22150.0,75,OPTIDX,NFO,5.0,2
61491,NIFTY29MAY2522150CE,NIFTY,29MAY2025,22150.0,75,OPTIDX,NFO,5.0,2
45449,NIFTY13MAR2522150PE,NIFTY,13MAR2025,22150.0,75,OPTIDX,NFO,5.0,2
45446,NIFTY13MAR2522150CE,NIFTY,13MAR2025,22150.0,75,OPTIDX,NFO,5.0,2
68423,NIFTY06MAR2522150CE,NIFTY,06MAR2025,22150.0,75,OPTIDX,NFO,5.0,2
54587,NIFTY03APR2522200PE,NIFTY,03APR2025,22200.0,75,OPTIDX,NFO,5.0,2
50160,NIFTY20MAR2522200CE,NIFTY,20MAR2025,22200.0,75,OPTIDX,NFO,5.0,2
79372,NIFTY24APR2522200PE,NIFTY,24APR2025,22200.0,75,OPTIDX,NFO,5.0,2
61493,NIFTY29MAY2522200CE,NIFTY,29MAY2025,22200.0,75,OPTIDX,NFO,5.0,2
68427,NIFTY06MAR2522200PE,NIFTY,06MAR2025,22200.0,75,OPTIDX,NFO,5.0,2
46977,NIFTY27MAR2522200PE,NIFTY,27MAR2025,22200.0,75,OPTIDX,NFO,5.0,2
79370,NIFTY24APR2522200CE,NIFTY,24APR2025,22200.0,75,OPTIDX,NFO,5.0,2
45450,NIFTY13MAR2522200CE,NIFTY,13MAR2025,22200.0,75,OPTIDX,NFO,5.0,2
45452,NIFTY13MAR2522200PE,NIFTY,13MAR2025,22200.0,75,OPTIDX,NFO,5.0,2
68425,NIFTY06MAR2522200CE,NIFTY,06MAR2025,22200.0,75,OPTIDX,NFO,5.0,2
50164,NIFTY20MAR2522200PE,NIFTY,20MAR2025,22200.0,75,OPTIDX,NFO,5.0,2
61494,NIFTY29MAY2522200PE,NIFTY,29MAY2025,22200.0,75,OPTIDX,NFO,5.0,2
54586,NIFTY03APR2522200CE,NIFTY,03APR2025,22200.0,75,OPTIDX,NFO,5.0,2
46976,NIFTY27MAR2522200CE,NIFTY,27MAR2025,22200.0,75,OPTIDX,NFO,5.0,2
68428,NIFTY06MAR2522250CE,NIFTY,06MAR2025,22250.0,75,OPTIDX,NFO,5.0,2
45457,NIFTY13MAR2522250PE,NIFTY,13MAR2025,22250.0,75,OPTIDX,NFO,5.0,2
79381,NIFTY24APR2522250PE,NIFTY,24APR2025,22250.0,75,OPTIDX,NFO,5.0,2
45453,NIFTY13MAR2522250CE,NIFTY,13MAR2025,22250.0,75,OPTIDX,NFO,5.0,2
50166,NIFTY20MAR2522250PE,NIFTY,20MAR2025,22250.0,75,OPTIDX,NFO,5.0,2
46984,NIFTY27MAR2522250CE,NIFTY,27MAR2025,22250.0,75,OPTIDX,NFO,5.0,2
68429,NIFTY06MAR2522250PE,NIFTY,06MAR2025,22250.0,75,OPTIDX,NFO,5.0,2
61496,NIFTY29MAY2522250PE,NIFTY,29MAY2025,22250.0,75,OPTIDX,NFO,5.0,2
79379,NIFTY24APR2522250CE,NIFTY,24APR2025,22250.0,75,OPTIDX,NFO,5.0,2
54588,NIFTY03APR2522250CE,NIFTY,03APR2025,22250.0,75,OPTIDX,NFO,5.0,2
54589,NIFTY03APR2522250PE,NIFTY,03APR2025,22250.0,75,OPTIDX,NFO,5.0,2
61495,NIFTY29MAY2522250CE,NIFTY,29MAY2025,22250.0,75,OPTIDX,NFO,5.0,2
50165,NIFTY20MAR2522250CE,NIFTY,20MAR2025,22250.0,75,OPTIDX,NFO,5.0,2
46985,NIFTY27MAR2522250PE,NIFTY,27MAR2025,22250.0,75,OPTIDX,NFO,5.0,2
54590,NIFTY03APR2522300CE,NIFTY,03APR2025,22300.0,75,OPTIDX,NFO,5.0,2
54591,NIFTY03APR2522300PE,NIFTY,03APR2025,22300.0,75,OPTIDX,NFO,5.0,2
79382,NIFTY24APR2522300CE,NIFTY,24APR2025,22300.0,75,OPTIDX,NFO,5.0,2
61497,NIFTY29MAY2522300CE,NIFTY,29MAY2025,22300.0,75,OPTIDX,NFO,5.0,2
46986,NIFTY27MAR2522300CE,NIFTY,27MAR2025,22300.0,75,OPTIDX,NFO,5.0,2
46987,NIFTY27MAR2522300PE,NIFTY,27MAR2025,22300.0,75,OPTIDX,NFO,5.0,2
79383,NIFTY24APR2522300PE,NIFTY,24APR2025,22300.0,75,OPTIDX,NFO,5.0,2
50177,NIFTY20MAR2522300CE,NIFTY,20MAR2025,22300.0,75,OPTIDX,NFO,5.0,2
50178,NIFTY20MAR2522300PE,NIFTY,20MAR2025,22300.0,75,OPTIDX,NFO,5.0,2
68430,NIFTY06MAR2522300CE,NIFTY,06MAR2025,22300.0,75,OPTIDX,NFO,5.0,2
45458,NIFTY13MAR2522300CE,NIFTY,13MAR2025,22300.0,75,OPTIDX,NFO,5.0,2
68431,NIFTY06MAR2522300PE,NIFTY,06MAR2025,22300.0,75,OPTIDX,NFO,5.0,2
45459,NIFTY13MAR2522300PE,NIFTY,13MAR2025,22300.0,75,OPTIDX,NFO,5.0,2
61498,NIFTY29MAY2522300PE,NIFTY,29MAY2025,22300.0,75,OPTIDX,NFO,5.0,2
45461,NIFTY13MAR2522350PE,NIFTY,13MAR2025,22350.0,75,OPTIDX,NFO,5.0,2
45460,NIFTY13MAR2522350CE,NIFTY,13MAR2025,22350.0,75,OPTIDX,NFO,5.0,2
79385,NIFTY24APR2522350PE,NIFTY,24APR2025,22350.0,75,OPTIDX,NFO,5.0,2
50180,NIFTY20MAR2522350PE,NIFTY,20MAR2025,22350.0,75,OPTIDX,NFO,5.0,2
50179,NIFTY20MAR2522350CE,NIFTY,20MAR2025,22350.0,75,OPTIDX,NFO,5.0,2
68433,NIFTY06MAR2522350PE,NIFTY,06MAR2025,22350.0,75,OPTIDX,NFO,5.0,2
46988,NIFTY27MAR2522350CE,NIFTY,27MAR2025,22350.0,75,OPTIDX,NFO,5.0,2
61499,NIFTY29MAY2522350CE,NIFTY,29MAY2025,22350.0,75,OPTIDX,NFO,5.0,2
46989,NIFTY27MAR2522350PE,NIFTY,27MAR2025,22350.0,75,OPTIDX,NFO,5.0,2
61500,NIFTY29MAY2522350PE,NIFTY,29MAY2025,22350.0,75,OPTIDX,NFO,5.0,2
68432,NIFTY06MAR2522350CE,NIFTY,06MAR2025,22350.0,75,OPTIDX,NFO,5.0,2
54592,NIFTY03APR2522350CE,NIFTY,03APR2025,22350.0,75,OPTIDX,NFO,5.0,2
79384,NIFTY24APR2522350CE,NIFTY,24APR2025,22350.0,75,OPTIDX,NFO,5.0,2
54593,NIFTY03APR2522350PE,NIFTY,03APR2025,22350.0,75,OPTIDX,NFO,5.0,2
46992,NIFTY27MAR2522400PE,NIFTY,27MAR2025,22400.0,75,OPTIDX,NFO,5.0,2
68435,NIFTY06MAR2522400PE,NIFTY,06MAR2025,22400.0,75,OPTIDX,NFO,5.0,2
54595,NIFTY03APR2522400PE,NIFTY,03APR2025,22400.0,75,OPTIDX,NFO,5.0,2
68434,NIFTY06MAR2522400CE,NIFTY,06MAR2025,22400.0,75,OPTIDX,NFO,5.0,2
61501,NIFTY29MAY2522400CE,NIFTY,29MAY2025,22400.0,75,OPTIDX,NFO,5.0,2
50182,NIFTY20MAR2522400PE,NIFTY,20MAR2025,22400.0,75,OPTIDX,NFO,5.0,2
50181,NIFTY20MAR2522400CE,NIFTY,20MAR2025,22400.0,75,OPTIDX,NFO,5.0,2
79389,NIFTY24APR2522400PE,NIFTY,24APR2025,22400.0,75,OPTIDX,NFO,5.0,2
61502,NIFTY29MAY2522400PE,NIFTY,29MAY2025,22400.0,75,OPTIDX,NFO,5.0,2
79386,NIFTY24APR2522400CE,NIFTY,24APR2025,22400.0,75,OPTIDX,NFO,5.0,2
45463,NIFTY13MAR2522400PE,NIFTY,13MAR2025,22400.0,75,OPTIDX,NFO,5.0,2
46991,NIFTY27MAR2522400CE,NIFTY,27MAR2025,22400.0,75,OPTIDX,NFO,5.0,2
45462,NIFTY13MAR2522400CE,NIFTY,13MAR2025,22400.0,75,OPTIDX,NFO,5.0,2
54594,NIFTY03APR2522400CE,NIFTY,03APR2025,22400.0,75,OPTIDX,NFO,5.0,2
46994,NIFTY27MAR2522450CE,NIFTY,27MAR2025,22450.0,75,OPTIDX,NFO,5.0,2
54614,NIFTY03APR2522450PE,NIFTY,03APR2025,22450.0,75,OPTIDX,NFO,5.0,2
54596,NIFTY03APR2522450CE,NIFTY,03APR2025,22450.0,75,OPTIDX,NFO,5.0,2
46996,NIFTY27MAR2522450PE,NIFTY,27MAR2025,22450.0,75,OPTIDX,NFO,5.0,2
45466,NIFTY13MAR2522450PE,NIFTY,13MAR2025,22450.0,75,OPTIDX,NFO,5.0,2
61504,NIFTY29MAY2522450PE,NIFTY,29MAY2025,22450.0,75,OPTIDX,NFO,5.0,2
68439,NIFTY06MAR2522450PE,NIFTY,06MAR2025,22450.0,75,OPTIDX,NFO,5.0,2
79391,NIFTY24APR2522450PE,NIFTY,24APR2025,22450.0,75,OPTIDX,NFO,5.0,2
45464,NIFTY13MAR2522450CE,NIFTY,13MAR2025,22450.0,75,OPTIDX,NFO,5.0,2
61503,NIFTY29MAY2522450CE,NIFTY,29MAY2025,22450.0,75,OPTIDX,NFO,5.0,2
50185,NIFTY20MAR2522450PE,NIFTY,20MAR2025,22450.0,75,OPTIDX,NFO,5.0,2
50183,NIFTY20MAR2522450CE,NIFTY,20MAR2025,22450.0,75,OPTIDX,NFO,5.0,2
79390,NIFTY24APR2522450CE,NIFTY,24APR2025,22450.0,75,OPTIDX,NFO,5.0,2
68438,NIFTY06MAR2522450CE,NIFTY,06MAR2025,22450.0,75,OPTIDX,NFO,5.0,2
61506,NIFTY29MAY2522500PE,NIFTY,29MAY2025,22500.0,75,OPTIDX,NFO,5.0,2
45467,NIFTY13MAR2522500CE,NIFTY,13MAR2025,22500.0,75,OPTIDX,NFO,5.0,2
45469,NIFTY13MAR2522500PE,NIFTY,13MAR2025,22500.0,75,OPTIDX,NFO,5.0,2
46997,NIFTY27MAR2522500CE,NIFTY,27MAR2025,22500.0,75,OPTIDX,NFO,5.0,2
